Label,Audio_Name,Mean,Median,Std_Deviation,Zero_Crossing_Rate,Energy,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Chroma,MFCCs
disgust,OAF_life_disgust,-0.000101272,0.000504342,0.030931259,0.103576079,0.024911154,2086.520071,2131.453029,3446.132813,0.36481452,-26.23608
disgust,OAF_laud_disgust,9.08E-05,0.000708516,0.01705515,0.125762317,0.013783617,1984.290132,1933.946136,2980.92041,0.31943563,-28.287655
disgust,OAF_jug_disgust,-7.49E-05,0.00014622,0.03520907,0.117042466,0.02638106,2111.132853,2075.340683,3416.530496,0.28957766,-27.673725
disgust,OAF_keg_disgust,3.96E-05,0.000220233,0.017730447,0.118619792,0.013936287,2265.507119,2288.086768,3982.822266,0.35151005,-29.44119
disgust,OAF_shirt_disgust,8.43E-05,0.000585033,0.016769517,0.133112636,0.012635456,2353.093504,2175.87964,3885.755402,0.35741445,-30.759087
disgust,OAF_merge_disgust,-4.97E-05,0.000304252,0.013277246,0.094731169,0.010012084,1987.002021,2206.469441,3148.926242,0.3141703,-32.767197
Fear,OAF_back_fear,1.52E-06,0.000360627,0.034769926,0.095071615,0.027696615,2082.515495,2271.31272,3738.307617,0.3164111,-32.125034
Fear,OAF_bar_fear,-5.13E-05,0.000633045,0.032312974,0.097984,0.027216127,2083.790631,2251.744974,3430.858706,0.2614062,-33.260998
Fear,OAF_bean_fear,-4.43E-05,-0.000420826,0.022165945,0.083782087,0.018609658,2064.390797,2427.297644,4025.170898,0.27482587,-34.379173
Fear,OAF_burn_fear,-4.90E-05,0.000247056,0.027385293,0.094881572,0.024600154,2012.69106,2253.935526,3130.175781,0.23207825,-34.18638
Fear,OAF_book_fear,6.47E-05,0.000380591,0.023747206,0.098772321,0.019662742,2270.961419,2438.508763,4173.168945,0.26194125,-33.905685
Fear,OAF_bath_fear,2.65E-06,0.000411193,0.033722557,0.118982092,0.02714717,2488.432253,2355.98045,4504.494407,0.33283332,-30.715294
Fear,OAF_base_fear,-7.15E-05,-0.000362898,0.030223496,0.130099826,0.024435664,2601.142605,2487.647842,4863.04796,0.305343,-33.351093
Fear,OAF_bone_fear,7.53E-05,0.001161268,0.03962386,0.091455078,0.034787286,2116.311057,2280.833893,3899.304199,0.21710126,-32.26114
Fear,OAF_calm_fear,0.000114014,0.000556091,0.026946397,0.106964596,0.023068614,2237.798008,2317.789646,4046.533203,0.26573858,-32.695343
Fear,OAF_cab_fear,4.98E-05,-0.000137389,0.02884104,0.100552029,0.024558943,2296.156773,2354.584486,4176.693726,0.31554526,-33.182713
Fear,OAF_check_fear,3.01E-05,-0.000369817,0.039898217,0.111785404,0.031735715,2507.508845,2430.146841,4640.576172,0.3508711,-31.598057
Fear,OAF_came_fear,5.38E-05,0.000694263,0.035726503,0.106466854,0.030615993,2393.436098,2374.553955,4377.890194,0.2794771,-30.622135
Fear,OAF_choice_fear,-0.00012025,-0.000306504,0.02058775,0.146321615,0.017021108,2840.595389,2514.446829,5036.825562,0.31051996,-35.539604
Fear,OAF_chat_fear,-5.35E-05,0.00026312,0.036089204,0.105816567,0.02985585,2341.094421,2388.884666,4050.601991,0.32025987,-32.02347
Fear,OAF_chief_fear,0.000101102,0.000561458,0.024521673,0.128105469,0.019575797,2815.189854,2561.458555,5157.776367,0.33339205,-33.21542
Fear,OAF_cool_fear,4.26E-05,0.000327287,0.039870366,0.091336496,0.032622676,2095.183474,2347.317152,3896.740723,0.28870726,-33.167133
Fear,OAF_chair_fear,-2.96E-05,5.31E-05,0.025006363,0.122230843,0.02081284,2381.47207,2313.975516,4088.653815,0.28971067,-33.10809
Fear,OAF_chain_fear,8.83E-06,0.000693175,0.041769613,0.105925529,0.03628139,2399.083672,2386.890586,4439.486596,0.24952772,-30.84493
Fear,OAF_kill_fear,3.90E-05,3.58E-06,0.031399004,0.111395733,0.02616371,2423.79904,2356.471873,4425.570162,0.29246062,-33.5661
Fear,OAF_rain_fear,-2.01E-05,0.000485725,0.03318657,0.090590123,0.029892432,2093.80103,2283.652054,3667.258301,0.21434188,-33.274307
Fear,OAF_keg_fear,3.64E-05,0.000739818,0.033139396,0.106596611,0.027128398,2291.498546,2272.981092,3963.474155,0.26645565,-32.442066
Fear,OAF_gun_fear,-7.15E-05,-0.000708695,0.027903032,0.090572827,0.023268018,2020.284228,2255.084474,3559.172999,0.26266667,-33.911427
Fear,OAF_kick_fear,-6.47E-05,4.19E-05,0.025942508,0.108028289,0.021120245,2642.879518,2567.60838,5477.074408,0.314106,-32.99564
Fear,OAF_fat_fear,0.000154273,0.000981695,0.022480162,0.179531816,0.018585598,3106.442651,2612.390799,5267.052692,0.30528215,-33.081158
Fear,OAF_five_fear,4.45E-05,0.000539804,0.02982883,0.142644109,0.024448877,2765.797468,2658.212756,5408.47135,0.30211592,-33.485718
Fear,OAF_tire_fear,-9.65E-05,-0.00039421,0.041381292,0.100753556,0.034981348,2308.414405,2353.443298,4105.128411,0.27227136,-31.151783
Fear,OAF_shirt_fear,3.24E-05,0.001152103,0.033601485,0.148986816,0.029457042,2754.895055,2422.593688,4844.778442,0.26995224,-32.29018
Fear,OAF_ditch_fear,-0.000132642,-0.000779919,0.027072025,0.114558293,0.020700485,2538.079207,2441.725318,4681.401179,0.3575879,-32.658783
Fear,OAF_voice_fear,1.83E-05,0.000974849,0.026847534,0.131860978,0.021927996,2696.923353,2507.321011,4897.561411,0.24970841,-33.266552
Fear,OAF_mill_fear,-9.09E-05,0.001885543,0.0345319,0.093419471,0.030348398,1975.834858,2129.580242,3245.384991,0.22502586,-31.974728
Fear,OAF_page_fear,6.12E-05,0.000700932,0.0245449,0.111722763,0.02012987,2466.270211,2472.036842,4582.295123,0.2713686,-34.433407
Fear,OAF_jug_fear,9.41E-05,0.000707025,0.031596396,0.097143246,0.025485909,2167.29197,2310.363251,3849.264488,0.26598337,-33.52922
Fear,OAF_match_fear,-4.99E-05,-0.000276811,0.027882854,0.113184969,0.0230839,2270.284903,2231.375329,3958.924887,0.30364588,-32.9708
Fear,OAF_vote_fear,0.0001109,0.000706591,0.038588557,0.093849072,0.031146364,2326.127199,2499.120253,4523.220958,0.2673494,-33.66101
Fear,OAF_limb_fear,4.57E-05,0.001830175,0.0306655,0.093360901,0.027879206,2268.549535,2436.169886,4440.382004,0.21173228,-33.25533
Fear,OAF_door_fear,3.33E-05,0.000913486,0.023091355,0.083999399,0.020203477,2128.69728,2381.60701,3968.569336,0.23693101,-34.803196
Fear,OAF_jar_fear,-0.000111888,-0.000167506,0.028769435,0.114183214,0.024293866,2386.243274,2436.97929,4234.414673,0.23649809,-34.488365
Fear,OAF_time_fear,0.000100835,0.00052821,0.046767063,0.096265388,0.039574604,2195.937514,2280.046569,3990.657182,0.2303954,-31.182362
Fear,OAF_such_fear,-6.00E-05,-0.000230029,0.036045734,0.196388245,0.028714426,3279.605701,2529.676566,5637.998199,0.30683914,-31.09482
Fear,OAF_fail_fear,5.92E-05,0.000437543,0.029874777,0.158167222,0.025095036,2897.532627,2596.138992,5675.424015,0.24574077,-33.158295
Fear,OAF_when_fear,8.28E-05,0.001887014,0.0289737,0.108494718,0.025760418,2243.895712,2242.140343,3902.817245,0.22656798,-32.387157
Fear,OAF_gin_fear,-7.45E-05,0.000116587,0.028412633,0.112175437,0.024209125,2440.856102,2410.665333,4562.505744,0.266568,-32.917183
Fear,OAF_rough_fear,-0.000125811,-0.000648869,0.035899587,0.098953683,0.030054083,2508.632024,2544.411423,4468.447266,0.29396692,-32.826115
Fear,OAF_pike_fear,-3.48E-05,2.05E-05,0.029969266,0.095035329,0.02488469,2243.914212,2417.268332,4228.107767,0.31673992,-32.886528
Fear,OAF_tell_fear,4.58E-05,7.91E-06,0.027111629,0.096409153,0.02312313,2308.055158,2385.028049,4419.689941,0.25885782,-33.216484
Fear,OAF_perch_fear,-6.45E-05,-0.00049461,0.028209642,0.107825238,0.022990953,2390.719404,2410.888243,4306.640625,0.32189086,-34.185474
Fear,OAF_mouse_fear,-3.94E-05,0.000230871,0.03313934,0.137037194,0.028837984,2550.100909,2358.855068,4332.230808,0.24340226,-32.498547
Fear,OAF_talk_fear,-8.83E-06,0.000226014,0.026436655,0.106465379,0.021925854,2360.040545,2385.281206,4395.133241,0.31432143,-33.51502
Fear,OAF_pick_fear,-2.16E-05,0.000432831,0.032740843,0.094558944,0.026070446,2285.150297,2477.105451,4534.506909,0.32266054,-32.36153
Fear,OAF_take_fear,3.15E-05,0.000704399,0.028885953,0.108928571,0.023201527,2503.570422,2480.291222,4784.0625,0.28207853,-31.655823
Fear,OAF_deep_fear,-4.59E-05,-0.000317397,0.026998665,0.096658761,0.021803983,2430.801908,2553.838182,4927.565918,0.2784571,-34.367764
Fear,OAF_thin_fear,-6.32E-05,0.000749784,0.027352817,0.141622489,0.02383302,2746.708019,2530.580327,5071.530762,0.2533597,-33.267128
Fear,OAF_gas_fear,-2.47E-05,-0.000290181,0.037866846,0.11647662,0.030561907,2592.212255,2443.089308,4934.903493,0.27785242,-32.79039
Fear,OAF_hire_fear,-2.35E-05,0.000159241,0.032080702,0.102803548,0.027724035,2209.669075,2265.736706,3728.982544,0.2430623,-32.231056
Fear,OAF_date_fear,-0.000107857,-0.000473329,0.031048853,0.094798369,0.026517596,2312.898611,2437.251167,4358.25698,0.23307149,-32.860886
Fear,OAF_lot_fear,-8.92E-05,-0.000269474,0.023914492,0.092722423,0.020656826,2183.189687,2404.293932,4060.937136,0.2959817,-33.19676
Fear,OAF_laud_fear,0.000189128,0.002029882,0.022936547,0.102420691,0.020889508,2332.441138,2472.667797,4528.661,0.23764677,-33.84773
Fear,OAF_life_fear,3.89E-05,0.000606749,0.02405021,0.119384766,0.020794889,2644.701577,2588.903545,5148.368014,0.29095548,-33.0172
Fear,OAF_pole_fear,-8.14E-06,0.000264843,0.029820047,0.071714889,0.0230755,1965.607938,2431.779251,4038.101551,0.38230792,-33.62233
Fear,OAF_said_fear,-2.02E-05,0.000223959,0.029938664,0.164253567,0.02549028,2952.601675,2468.421414,5439.318317,0.27180246,-32.85102
Fear,OAF_white_fear,-0.000115038,-0.000462743,0.03126171,0.095554518,0.027102362,2166.418924,2350.342579,3863.805622,0.26332754,-33.19143
Fear,OAF_mood_fear,-2.29E-05,0.000862546,0.042956132,0.080989583,0.03929543,2006.028559,2301.820438,3694.020996,0.20041943,-33.440834
Fear,OAF_moon_fear,9.91E-06,0.001201621,0.02932177,0.085602262,0.02604262,1950.503141,2233.454399,3332.182836,0.1964243,-34.156235
Fear,OAF_shawl_fear,1.46E-05,0.000422162,0.029121188,0.134710607,0.025278928,2600.031095,2431.501816,4782.79737,0.26579893,-31.857643
Fear,OAF_jail_fear,1.52E-05,0.000997191,0.024047093,0.095996094,0.020027049,2360.554591,2523.979965,4662.512695,0.25526446,-34.749443
Fear,OAF_long_fear,8.93E-06,0.000580905,0.037968393,0.094771635,0.032501895,2152.313421,2288.721411,4143.153921,0.23139378,-33.295788
Fear,OAF_sail_fear,-4.74E-05,0.001093615,0.03486879,0.179271025,0.029182354,3060.515496,2487.615791,5623.80766,0.2857487,-32.104588
Fear,OAF_king_fear,-6.13E-05,-0.000300205,0.02572745,0.103020368,0.02214724,2343.167025,2393.540235,4432.302246,0.27241838,-34.603493
Fear,OAF_fit_fear,0.000101307,0.001111091,0.035365615,0.160510077,0.028428197,2928.466525,2610.140873,5389.698327,0.31390268,-31.779287
Fear,OAF_team_fear,5.71E-05,-0.000242011,0.031434264,0.09259463,0.027182085,2253.796896,2353.745717,4233.094121,0.267461,-34.28685
Fear,OAF_vine_fear,-3.60E-06,0.000214448,0.02840781,0.108966984,0.02412915,2236.227869,2381.296885,4085.704061,0.22617869,-32.74203
Fear,OAF_met_fear,-3.87E-05,0.000280606,0.025676824,0.104736328,0.021920444,2078.893099,2237.867623,3570.306015,0.24058263,-34.266712
Fear,OAF_hole_fear,-2.83E-05,0.001357502,0.03145934,0.08891369,0.027422024,2102.589992,2319.813299,3995.605469,0.23019955,-31.635233
Fear,OAF_week_fear,-7.61E-05,-0.000423849,0.024669524,0.10767663,0.020228896,2578.589453,2727.64761,5314.020041,0.25438195,-34.852493
Fear,OAF_mop_fear,8.18E-05,0.000937637,0.029497074,0.103472541,0.026292032,2231.195424,2354.64084,4184.249698,0.2742807,-32.34048
Fear,OAF_numb_fear,-4.50E-05,0.001768728,0.030369833,0.092816521,0.027521208,1938.744469,2143.713475,3335.904828,0.22754385,-32.088844
Fear,OAF_death_fear,7.23E-05,0.00045995,0.021177962,0.136695499,0.017197493,2789.513934,2549.844194,5075.854492,0.29930577,-35.24103
Fear,OAF_south_fear,7.53E-05,0.000416874,0.03245688,0.146790365,0.027304519,2984.428376,2628.312221,5592.603516,0.34638998,-32.737267
Fear,OAF_tool_fear,-9.67E-05,-0.000367539,0.038077094,0.098238174,0.031983487,2301.274306,2427.825641,4467.107235,0.28596738,-32.216236
Fear,OAF_join_fear,-7.34E-05,8.78E-06,0.037694104,0.081994259,0.032216303,2136.802473,2339.200174,4076.300604,0.24740697,-34.422867
Fear,OAF_shout_fear,9.25E-06,0.000401713,0.020685302,0.145212093,0.017153108,2699.372458,2420.127351,4831.626183,0.2895745,-33.684162
Fear,OAF_dime_fear,-4.09E-05,0.000483418,0.02149027,0.096778759,0.018755509,2260.589363,2450.139639,4475.317383,0.23055747,-34.9412
Fear,OAF_ton_fear,4.75E-05,2.56E-05,0.033207804,0.089735243,0.028371267,2236.777896,2425.543662,4397.857666,0.28973266,-32.58864
Fear,OAF_road_fear,-0.000136039,0.00038847,0.03891234,0.076843262,0.033617027,1930.940182,2222.924719,3329.421997,0.23507236,-32.349236
Fear,OAF_lease_fear,-0.000114402,-0.000275224,0.035541818,0.140554235,0.02905357,2807.984733,2517.511485,5201.048743,0.28071082,-32.662537
Fear,OAF_live_fear,9.17E-05,0.001668004,0.028792169,0.108600725,0.024872236,2188.507255,2244.861499,3826.604004,0.2446762,-33.79386
Fear,OAF_turn_fear,-0.000114704,-0.000547711,0.032727588,0.103680499,0.027323352,2295.179032,2386.463476,4361.871893,0.30521443,-32.275787
Fear,OAF_get_fear,-0.000125541,-0.000641401,0.03749875,0.099260603,0.031505156,2291.504648,2365.824698,4120.532227,0.27404732,-31.84295
Fear,OAF_goal_fear,6.40E-05,0.000751834,0.027221983,0.106841599,0.02376575,2219.649083,2277.681716,3936.207116,0.2590637,-34.2516
Fear,OAF_sell_fear,0.00011285,0.001237864,0.024797002,0.18027631,0.021130072,2961.907523,2472.785472,5060.936064,0.28258803,-31.850435
Fear,OAF_hash_fear,1.70E-05,-2.02E-05,0.021909127,0.12962322,0.01803807,2510.824842,2376.146634,4449.604739,0.2998949,-31.944483
Fear,OAF_mob_fear,-1.79E-06,0.000897734,0.03980508,0.099774529,0.03438868,2038.219843,2171.045379,3492.812213,0.22934106,-30.799236
Fear,OAF_knock_fear,3.22E-05,0.000649904,0.024433274,0.097248134,0.021408653,2157.240377,2344.023315,3875.976563,0.24109103,-34.279373
Fear,OAF_thumb_fear,0.000133519,0.000688134,0.0379174,0.166550409,0.030886712,3014.732464,2600.026531,5556.420898,0.2783266,-32.23424
Fear,OAF_phone_fear,3.34E-05,0.000680159,0.03712055,0.125402114,0.03020918,2403.42204,2370.744246,4025.75899,0.2659705,-32.2236
Fear,OAF_yes_fear,8.84E-06,0.000246003,0.023611777,0.136860281,0.019544069,2778.368302,2592.130926,5227.419115,0.2792097,-32.253162
Fear,OAF_pass_fear,-1.46E-06,0.000698168,0.031607397,0.140003551,0.026868371,2646.212346,2353.680307,4651.008745,0.3062914,-31.12835
Fear,OAF_judge_fear,-4.19E-05,0.000311513,0.03285152,0.112076298,0.026499247,2603.211512,2446.908545,4908.007419,0.28441426,-32.871525
Fear,OAF_size_fear,-7.78E-05,-0.000227535,0.020412764,0.17105697,0.017495226,2999.11467,2512.147942,5471.810636,0.30405316,-33.168503
Fear,OAF_sheep_fear,4.71E-06,0.000487396,0.026928028,0.134283685,0.02180274,2622.680032,2410.599524,4880.486506,0.33246735,-32.79658
Fear,OAF_shack_fear,9.75E-05,0.001069226,0.028092107,0.129482693,0.023908086,2566.466834,2359.444409,4633.97522,0.29700434,-31.666988
Fear,OAF_rat_fear,2.86E-05,0.000468762,0.027827252,0.097195095,0.02338626,2233.738764,2379.410094,4145.59021,0.29207662,-33.09179
Fear,OAF_luck_fear,8.32E-05,0.000439027,0.026544388,0.100292969,0.022555888,2338.201538,2483.850411,4482.597656,0.27617875,-32.51102
Fear,OAF_soap_fear,3.26E-05,0.000636759,0.030227816,0.171947582,0.025064575,2787.49953,2388.942826,4727.265559,0.30695155,-33.314373
Fear,OAF_reach_fear,2.03E-05,9.01E-05,0.026944859,0.106418919,0.022142323,2241.839403,2306.448626,4048.824166,0.25301224,-34.794415
Fear,OAF_nice_fear,-3.67E-05,-6.58E-06,0.02556082,0.127162388,0.02178901,2495.108612,2394.237238,4520.574396,0.28805026,-32.721333
Fear,OAF_third_fear,2.42E-05,0.00093426,0.026189996,0.148723493,0.022522906,2813.961202,2532.672567,4878.193359,0.28329992,-33.245205
Fear,OAF_good_fear,-5.89E-05,0.00062658,0.03140824,0.095420837,0.026992504,2354.917776,2511.789687,4643.769836,0.2480018,-33.521122
Fear,OAF_seize_fear,-5.79E-06,0.000542492,0.02677342,0.174140625,0.022304054,3265.564055,2577.886086,6039.919922,0.2784544,-34.277252
Fear,OAF_room_fear,5.41E-05,0.001415631,0.03170697,0.092370075,0.0276377,1970.234994,2140.205818,3326.879883,0.22141251,-34.253265
Fear,OAF_dab_fear,7.19E-05,0.000642463,0.02807463,0.087319712,0.024466803,2198.506651,2450.182427,4265.230619,0.25461793,-33.197296
Fear,OAF_mess_fear,-9.63E-05,-0.000285651,0.028786931,0.139252534,0.024954109,2635.71814,2398.862268,4576.096653,0.27785113,-32.11543
Fear,OAF_dodge_fear,-0.000144098,-0.000586764,0.02747932,0.093774414,0.021435205,2309.379264,2507.745042,4741.745911,0.3331712,-35.31729
Fear,OAF_raise_fear,-3.12E-05,0.000371305,0.031239528,0.10769786,0.027123587,2369.525983,2507.053262,4356.104577,0.23108548,-32.987976
Fear,OAF_merge_fear,-3.80E-06,0.000415237,0.02734903,0.107776381,0.023403503,2205.447769,2229.057716,3653.122659,0.25883466,-33.366615
Fear,OAF_far_fear,1.05E-05,0.000412354,0.02744874,0.158387115,0.023689717,2912.996509,2594.470591,5237.093453,0.25097653,-33.049843
Fear,OAF_wag_fear,-1.98E-05,0.000989543,0.028312301,0.110649957,0.025109606,2315.061632,2313.245022,4234.414673,0.24055107,-33.238884
Fear,OAF_shall_fear,6.73E-05,0.000464871,0.031059077,0.142977087,0.02558404,2616.872489,2344.979974,4607.055069,0.30936274,-33.138706
Fear,OAF_ring_fear,1.99E-05,0.00118055,0.033596303,0.087967355,0.02944703,2065.265945,2290.060853,3647.416992,0.2389054,-33.1721
Fear,OAF_hush_fear,9.14E-05,0.000429563,0.021162413,0.131340368,0.01692731,2653.707885,2474.857659,4968.545578,0.25388694,-32.010197
Fear,OAF_dip_fear,-7.98E-06,-0.000351308,0.035229333,0.095158811,0.02838797,2264.168575,2391.565328,4218.213291,0.35627288,-31.926718
Fear,OAF_food_fear,-3.10E-05,0.000398016,0.041447867,0.101103812,0.033922657,2530.329246,2588.562553,4918.21622,0.30264235,-33.16643
Fear,OAF_pool_fear,-3.36E-05,0.000418036,0.026259048,0.085863518,0.022459896,2035.368637,2336.9867,3749.387429,0.29263797,-34.002968
Fear,OAF_should_fear,-8.13E-05,0.000902574,0.03555012,0.141165865,0.030544318,2748.1786,2465.043872,5069.909856,0.27571353,-31.153753
Fear,OAF_sour_fear,-3.38E-05,0.000539936,0.03326024,0.167308134,0.02862656,2797.356817,2379.396729,4732.554716,0.2636173,-32.12795
Fear,OAF_nag_fear,8.74E-05,0.000851785,0.021281082,0.108438028,0.018920531,2350.716146,2439.66056,4490.982303,0.24448155,-34.322567
Fear,OAF_hate_fear,-0.000106713,-0.000458641,0.023395639,0.118945313,0.019409904,2523.557096,2448.507977,4717.593525,0.24992637,-32.908974
Fear,OAF_dead_fear,-9.31E-05,-0.000389855,0.022847475,0.093622296,0.019617924,2298.171373,2521.285134,4562.554462,0.26350537,-35.6075
Fear,OAF_soup_fear,0.000175388,0.000569091,0.027123773,0.169252053,0.02233375,2914.21209,2478.252871,5175.698618,0.30892226,-33.038506
Fear,OAF_rag_fear,5.77E-05,0.000791172,0.028117418,0.100657744,0.02453935,2341.259995,2504.837688,4578.655647,0.24944343,-33.123714
Fear,OAF_love_fear,-0.000131228,0.000508289,0.024865855,0.111196945,0.021860892,2384.437678,2481.547931,4394.219697,0.2390741,-33.331562
Fear,OAF_rose_fear,9.42E-05,0.001106978,0.037176482,0.12049776,0.031588115,2428.239429,2392.628134,4198.816277,0.22431962,-33.102577
Fear,OAF_whip_fear,1.39E-05,0.000630235,0.024270132,0.109008789,0.021431074,2240.998274,2339.683608,3926.959588,0.28638038,-33.16474
Fear,OAF_kite_fear,1.66E-05,-0.000161168,0.02181993,0.101523748,0.018433131,2392.426324,2500.407305,4532.910156,0.30201486,-34.049007
Fear,OAF_rush_fear,5.37E-05,0.00061044,0.029096093,0.11873487,0.024586653,2406.41467,2319.332737,4074.324659,0.26919368,-32.305874
Fear,OAF_goose_fear,3.38E-05,0.000714463,0.030534124,0.136195086,0.024249967,2707.808835,2520.229308,5137.229322,0.24309206,-34.70487
Fear,OAF_dog_fear,5.80E-05,0.001043672,0.044298507,0.085510254,0.038022146,2134.248054,2339.381482,3797.245789,0.23118341,-31.506245
Fear,OAF_keep_fear,1.91E-05,0.000136746,0.025889631,0.09540213,0.020426016,2402.831145,2511.13427,4663.265866,0.3533108,-32.981148
Fear,OAF_keen_fear,-7.69E-05,0.000490733,0.029421166,0.113719995,0.024931937,2495.51579,2490.020076,4913.627293,0.25835946,-34.796272
Fear,OAF_tip_fear,0.000113189,9.48E-07,0.027576052,0.089098131,0.02284438,2179.956437,2379.502749,4182.533718,0.37773806,-31.83978
Fear,OAF_void_fear,9.32E-05,0.001368481,0.0318558,0.093417969,0.027842417,2316.473466,2441.231811,4431.820313,0.23244132,-33.51873
Fear,OAF_peg_fear,0.000105394,-3.74E-05,0.04481165,0.091389974,0.03574026,2132.891531,2280.793025,3864.068049,0.27728295,-31.29975
Fear,OAF_half_fear,0.000226795,0.000700937,0.031274054,0.106140137,0.026565146,2294.042764,2314.06424,4086.523438,0.31788087,-31.353296
Fear,OAF_wife_fear,2.17E-05,0.001355609,0.036752302,0.11344401,0.031165397,2710.825972,2624.845961,4941.870117,0.26180285,-33.554554
Fear,OAF_walk_fear,-1.79E-05,1.34E-05,0.027888913,0.102544675,0.021974562,2249.099622,2342.856631,4214.567619,0.3235295,-33.623688
Fear,OAF_pad_fear,-9.92E-05,0.000443299,0.028924022,0.100841346,0.025123123,2125.188729,2291.345794,3747.439904,0.2869267,-32.108845
Fear,OAF_lore_fear,-0.00010695,-0.000319792,0.03534634,0.098766588,0.029198568,2104.694242,2303.886794,3587.048173,0.24900231,-33.112213
Fear,OAF_wheat_fear,-9.48E-05,-8.43E-05,0.03410628,0.090828588,0.029306468,2389.863922,2518.610182,4665.040718,0.23437974,-33.97361
Fear,OAF_late_fear,-4.66E-06,0.000432097,0.02877211,0.092340783,0.023679795,2178.652613,2395.529915,4018.259246,0.2815462,-33.9504
Fear,OAF_germ_fear,3.40E-05,-0.000620449,0.031219577,0.092909071,0.02688972,2291.049284,2446.488443,4272.695923,0.2523598,-33.725864
Fear,OAF_hurl_fear,-7.08E-05,0.001685953,0.026968282,0.110213216,0.024812598,2366.1742,2439.609187,4135.810547,0.22625898,-32.813824
Fear,OAF_sure_fear,-9.69E-06,0.0010557,0.027061189,0.146608267,0.024183573,2727.137807,2451.695549,4833.079233,0.26380816,-31.40033
Fear,OAF_yearn_fear,6.70E-05,0.001590837,0.036876075,0.085000961,0.032910287,2158.190328,2395.94826,3952.931288,0.21621671,-34.48806
Fear,OAF_juice_fear,0.000173909,0.001035486,0.020072946,0.126664283,0.01692088,2803.875842,2475.079469,5041.044165,0.24078931,-34.34268
Fear,OAF_haze_fear,-3.38E-06,0.000151664,0.026129657,0.129486526,0.021579806,2639.486,2444.459349,4783.023735,0.25013375,-33.061356
Fear,OAF_red_fear,-6.17E-05,-2.84E-05,0.036330927,0.106584821,0.03015267,2331.692271,2397.230152,4031.152344,0.22688447,-33.737743
Fear,OAF_read_fear,3.71E-05,0.000977025,0.030043872,0.090397135,0.025001086,2035.739327,2285.600215,3559.151367,0.24655321,-34.408863
Fear,OAF_youth_fear,3.69E-05,0.000877218,0.0339344,0.109670539,0.02786818,2727.879127,2557.881502,5076.877634,0.257122,-32.652092
Fear,OAF_learn_fear,1.95E-05,0.001109741,0.028836465,0.096805057,0.024784023,2076.698348,2211.246343,3569.128418,0.24152185,-34.458942
Fear,OAF_thought_fear,-1.03E-05,0.000462145,0.03841524,0.148423937,0.03220368,2754.2075,2483.574717,4911.813354,0.27605093,-31.734694
sad,YAF_germ_sad,-2.86E-05,0.002279418,0.04142332,0.134588068,0.034890547,2420.960759,2089.801661,4033.995472,0.25391066,-23.184374
sad,YAF_jail_sad,-4.17E-05,0.00202906,0.0590903,0.121711575,0.050144937,2367.840837,2215.393095,4391.564941,0.27034956,-20.518133
sad,YAF_hole_sad,-4.63E-05,0.004515768,0.044555113,0.111213528,0.040121097,2147.092259,2030.454276,3508.374023,0.27374816,-19.771402
sad,YAF_dab_sad,-3.70E-05,0.001671725,0.04067534,0.130137126,0.03419061,2484.680143,2197.194062,4455.466461,0.29990754,-22.571495
sad,YAF_half_sad,-3.72E-05,0.000924872,0.041172005,0.154048039,0.034249716,2749.014172,2264.126044,4847.869404,0.3253914,-23.06175
sad,YAF_good_sad,-4.27E-05,0.000753755,0.038085874,0.124790737,0.031029424,2340.412619,2163.458315,4199.194336,0.26339832,-24.709332
sad,YAF_bar_sad,-3.18E-05,0.001098616,0.040241983,0.111230469,0.03392655,2257.122752,2092.88341,3928.902909,0.2828177,-23.792233
sad,YAF_chat_sad,-4.75E-05,0.000706805,0.038800314,0.172210385,0.032332204,2964.334573,2211.162083,5050.188654,0.29699984,-22.815477
sad,YAF_lease_sad,-3.96E-05,0.000997177,0.039763648,0.202109762,0.03250714,3191.981248,2274.954298,5244.294361,0.28719896,-23.962122
sad,YAF_book_sad,-4.24E-05,0.000354924,0.022396244,0.124418452,0.017576171,2600.194334,2326.020693,4705.004883,0.3648814,-27.032661
sad,YAF_choice_sad,-4.52E-05,0.001270968,0.039012376,0.222491925,0.032278717,3295.499999,2173.464589,5191.779503,0.3106378,-24.4499
sad,YAF_hurl_sad,-6.03E-05,0.007166459,0.058839936,0.115830532,0.054318223,2160.858673,1970.807947,3466.094545,0.22246332,-19.157488
sad,YAF_base_sad,-3.88E-05,0.000744968,0.040340673,0.196274266,0.03313015,3172.959943,2278.343514,5256.602894,0.30054796,-23.551685
sad,YAF_hire_sad,-3.34E-05,0.003122732,0.049840685,0.123439514,0.04278764,2373.394577,2100.008179,4119.612546,0.2708821,-20.189108
sad,YAF_chain_sad,-3.22E-05,0.002543518,0.04049021,0.151560465,0.03522422,2623.690177,2103.183525,4333.669281,0.27196944,-23.641548
sad,YAF_laud_sad,-2.22E-05,0.004587116,0.06090376,0.101978824,0.052840997,2051.453188,2046.751533,3736.577405,0.23407651,-20.10919
sad,YAF_bite_sad,-3.40E-05,0.000426881,0.023359828,0.11895752,0.018399136,2419.80096,2232.336508,4339.919212,0.35495743,-26.482477
sad,YAF_came_sad,-1.69E-05,-0.000255952,0.012290583,0.13667768,0.01019109,2791.947495,2475.529865,5048.630531,0.25482085,-32.667187
